Re,shear
500.0,2.554925323875247
499.3668937504503,2.5549730746505332
497.9526801907137,2.55508958148884
496.5384666309863,2.5552198121702947
495.12425307126813,2.555363919562288
493.7100395115593,2.555522056191089
492.29582595185974,2.555694374140513
490.8816123921697,2.5558810249777464
489.46739883248927,2.5560821597050127
488.05318527281867,2.5562979287360146
486.63897171315807,2.556528481895605
485.2247581535078,2.55677396844183
483.81054459386814,2.55703453710887
482.3963310342394,2.5573103361701177
480.98211747462193,2.5576015135198844
479.5679039150162,2.5579082167728906
478.1536903554226,2.55823059338028
476.73947679584165,2.558568790760978
475.3252632362739,2.558922956447498
473.9110496767198,2.5592932382445968
472.49683611718,2.5596797843998775
471.08262255765516,2.5600827437850153
469.6684089981459,2.5605022660861625
468.2541954386529,2.5609385020023465
466.839981879177,2.561391603450269
465.42576831971894,2.5618617237740327
464.0115547602795,2.562349017958339
462.59734120085966,2.562853642843063
461.18312764146026,2.5633757573379374
459.76891408208223,2.563915522634974
458.3547005227266,2.5644731024166694
456.94048696339445,2.5650486630578664
455.52627340408685,2.565642373818857
454.1120598448049,2.566254407026981
452.6978462855498,2.5668849382442716
451.2836327263228,2.567534146417787
449.8694191671252,2.568202214009773
448.45520560795836,2.5688893271038618
447.0409920488236,2.569595675483734
445.6267784897225,2.570321452680096
444.2125649306564,2.5710668559816003
442.79835137162695,2.571832086404942
441.38413781263574,2.5726173486189645
439.9699242536845,2.5734228508173453
438.5557106947749,2.5742488045338137
437.1414971359088,2.5750954243933597
435.7272835770881,2.57596292779286
434.31307001831465,2.576851534503315
432.89885645959055,2.577761466186013
431.48464290091783,2.578692945813968
430.07042934229867,2.5796461969897955
428.6562157837352,2.58062144314999
427.2420022252298,2.581618906645886
425.8277886667848,2.5826388076901248
424.4135751084026,2.583681363157371
422.9993615500857,2.5847467852275474
421.5851479918368,2.5858352798589355
420.1709344336584,2.586947045078403
418.75672087555324,2.588082269075589
417.3425073175241,2.5892411280873144
415.9282937595739,2.5904237840586175
