Re,shear
500.0,3.8427724937313665
498.89874214424015,3.838181521074616
497.4845285880591,3.8322589765149018
496.0703150318518,3.826305201653078
494.6561014756214,3.8203191627020816
493.241887919371,3.8142998576736393
491.82767436310354,3.808246308348667
490.41346080682206,3.8021575623234662
488.9992472505294,3.796032693023777
487.5850336942284,3.7898707997100924
486.1708201379219,3.783671007474987
484.7566065816126,3.777432467232594
483.34239302530307,3.771154355702102
481.92817946899606,3.764835875384361
480.51396591269406,3.758476254533542
479.0997523563996,3.75207474712271
477.6855388001151,3.745630632804394
476.271325243843,3.739143216866853
474.8571116875857,3.73261183018433
473.44289813134543,3.7260358291630107
472.02868457512454,3.719414595682678
470.6144710189252,3.712747537032305
469.2002574627496,3.7060340858419822
467.7860439065999,3.699273700009174
466.37183035047815,3.6924658626199163
464.95761679438647,3.6856100818656676
463.54340323832685,3.6787058909538364
462.1291896823013,3.671752848014203
460.71497612631174,3.664750535999082
459.3007625703601,3.6576985625789344
457.8865490144483,3.65059656003176
456.4723354585781,3.6434441851275716
455.0581219027513,3.6362411190073405
453.64390834696974,3.6289870670562148
452.22969479123515,3.6216817587715893
450.81548123554927,3.614324947625436
449.40126767991376,3.6069164109215865
447.98705412433026,3.599455949647484
446.5728405688004,3.591943388320997
445.1586270133258,3.5843785748316463
443.7444134579081,3.576761380277398
442.3301999025487,3.5690916987962256
440.9159863472492,3.561369447393278
439.5017727920111,3.553594565763155
438.08755923683583,3.545767016107966
436.6733456817248,3.5378867829513623
435.2591321266795,3.529953872948319
433.8449185717013,3.5219683146911507
432.4307050167916,3.5139301585120655
431.01649146195166,3.505839476282097
429.60227790718284,3.4976963612069256
428.18806435248644,3.489500927619755
426.77385079786376,3.481253310771431
425.359637243316,3.4729536666174297
423.94542368884447,3.4646021716034117
422.5312101344503,3.456199022447638
421.11699658013475,3.447744435921929
419.70278302589895,3.4392386486304853
418.28856947174404,3.430681916787283
416.8743559176712,3.42207451599141
415.46014236368154,3.413416741002166
414.0459288097761,3.404708905511443
412.631715255956,3.395951341916174
411.21750170222225,3.3871444010894702
409.8032881485759,3.378288452150543
408.38907459501803,3.3693838822344127
406.9748610415496,3.3604310962602937
405.56064748817164,3.3514305167000074
404.14643393488507,3.3423825833450627
402.73222038169087,3.3332877530740057
401.31800682858994,3.3241464996184695
399.90379327558327,3.3149593133290645
398.48957972267175,3.3057267009409688
397.07536616985624,3.2964491853385223
395.6611526171377,3.287127305319369
394.24693906451694,3.277761615358344
392.83272551199485,3.2683526853703326
391.41851195957224,3.2589011004724577
390.00429840724996,3.2494074607457852
388.59008485502886,3.239872380995687
387.1758713029097,3.2302964905118
385.7616577508933,3.2206804328265806
384.34744419898044,3.2110248654727864
382.9332306471719,3.2013304597399097
381.5190170954684,3.1915979004291337
380.1048035438708,3.181827885606782
