Re,shear
500.0,1.0247104844592412
498.75642985718576,1.0247902326265863
497.3422162949063,1.0248816153854678
495.9280027326281,1.024973741814588
494.51378917035123,1.0250666200993666
493.0995756080757,1.0251602585362372
491.6853620458016,1.0252546655343846
490.2711484835288,1.0253498496175109
488.85693492125745,1.025445819425631
487.4427213589875,1.0255425837169032
486.02850779671905,1.025640151369485
484.6142942344521,1.025738531383427
483.2000806721866,1.0258377328825976
481.7858671099226,1.0259377651166381
480.3716535476602,1.0260386374629586
478.95743998539933,1.0261403594287617
477.5432264231401,1.0262429406531042
476.1290128608825,1.026346390908997
474.7147992986266,1.026450720105538
473.30058573637234,1.0265559382900846
471.88637217411986,1.0266620556504633
470.47215861186913,1.0267690825172189
469.0579450496202,1.0268770293659022
467.64373148737303,1.026985906819398
466.22951792512777,1.0270957256502966
464.8153043628844,1.0272064967833028
463.40109080064286,1.0273182312976914
461.98687723840334,1.0274309404298019
460.5726636761658,1.0275446355755844
459.15845011393026,1.0276593282931823
457.74423655169676,1.0277750303055664
456.33002298946536,1.0278917535032144
454.9158094272361,1.028009509946838
453.50159586500905,1.0281283118701587
452.0873823027842,1.028248171682733
450.67316874056155,1.0283691019728287
449.25895517834124,1.0284911155103527
447.84474161612326,1.0286142252498305
446.4305280539076,1.0287384443334422
445.0163144916944,1.0288637860941074
443.60210092948364,1.028990264058633
442.1878873672754,1.029117891950914
440.7736738050697,1.02924668369519
439.3594602428666,1.0293766534193662
437.9452466806662,1.029507815458393
436.53103311846843,1.029640184357703
435.11681955627347,1.0297737748767177
433.7026059940813,1.0299086019924144
432.28839243189196,1.0300446809029558
430.87417886970553,1.030182027031394
429.45996530752205,1.030320656029437
428.0457517453416,1.030460583781285
426.6315381831642,1.0306018264075403
425.2173246209899,1.0307444002691883
423.8031110588189,1.0308883219716516
422.3888974966511,1.0310336083689222
420.9746839344866,1.0311802765677704
419.5604703723255,1.0313283439320293
418.1462568101678,1.0314778280869656
416.73204324801367,1.0316287469237282
415.3178296858631,1.0317811186038839
413.9036161237162,1.0319349615640365
412.48940256157294,1.0320902945205381
411.0751889994335,1.0322471364742862
409.66097543729796,1.0324055067156148
408.2467618751663,1.0325654248292797
406.8325483130387,1.0327269106995411
405.4183347509152,1.0328899845153414
404.00412118879586,1.033054666775589
