Lx,Lz
5.0,2.3333333333333335
5.0,2.6666666666666665
5.0,3.0
5.0,3.3333333333333335
5.0,3.6666666666666665
5.0,4.0
5.0,5.666666666666667
5.0,8.666666666666666
5.0,9.0
5.0,9.333333333333334
5.0,9.666666666666666
5.0,10.0
5.416666666666667,2.3333333333333335
5.416666666666667,2.6666666666666665
5.416666666666667,3.0
5.416666666666667,3.3333333333333335
5.416666666666667,3.6666666666666665
5.416666666666667,9.0
5.416666666666667,9.333333333333334
5.416666666666667,9.666666666666666
5.416666666666667,10.0
5.833333333333333,2.3333333333333335
5.833333333333333,2.6666666666666665
5.833333333333333,3.0
5.833333333333333,3.3333333333333335
5.833333333333333,9.333333333333334
5.833333333333333,9.666666666666666
5.833333333333333,10.0
6.25,2.3333333333333335
6.25,2.6666666666666665
6.25,3.0
6.25,9.666666666666666
6.25,10.0
6.666666666666667,2.3333333333333335
6.666666666666667,2.6666666666666665
6.666666666666667,10.0
7.083333333333333,2.3333333333333335
7.083333333333333,2.6666666666666665
7.5,2.3333333333333335
7.5,2.6666666666666665
7.5,3.0
7.916666666666667,2.3333333333333335
7.916666666666667,2.6666666666666665
7.916666666666667,3.0
8.333333333333334,2.3333333333333335
8.333333333333334,2.6666666666666665
8.333333333333334,3.0
8.75,2.3333333333333335
8.75,2.6666666666666665
8.75,3.0
9.166666666666666,2.3333333333333335
9.166666666666666,2.6666666666666665
9.166666666666666,3.0
9.583333333333334,2.3333333333333335
9.583333333333334,2.6666666666666665
9.583333333333334,3.0
10.0,2.3333333333333335
10.416666666666666,2.3333333333333335
10.833333333333334,2.3333333333333335
11.25,2.3333333333333335
11.25,3.0
11.666666666666666,2.3333333333333335
11.666666666666666,2.6666666666666665
11.666666666666666,3.0
11.666666666666666,10.0
12.083333333333334,2.3333333333333335
12.083333333333334,2.6666666666666665
12.083333333333334,3.0
12.083333333333334,3.6666666666666665
12.083333333333334,9.666666666666666
12.083333333333334,10.0
12.5,2.3333333333333335
12.5,2.6666666666666665
12.5,3.0
12.5,3.3333333333333335
12.5,3.6666666666666665
12.5,9.333333333333334
12.5,9.666666666666666
12.5,10.0
12.916666666666666,2.3333333333333335
12.916666666666666,2.6666666666666665
12.916666666666666,3.0
12.916666666666666,3.3333333333333335
12.916666666666666,3.6666666666666665
12.916666666666666,9.0
12.916666666666666,9.333333333333334
12.916666666666666,9.666666666666666
12.916666666666666,10.0
13.333333333333334,2.3333333333333335
13.333333333333334,2.6666666666666665
13.333333333333334,3.0
13.333333333333334,3.3333333333333335
13.333333333333334,3.6666666666666665
13.333333333333334,4.0
13.333333333333334,8.666666666666666
13.333333333333334,9.0
13.333333333333334,9.333333333333334
13.333333333333334,9.666666666666666
13.333333333333334,10.0
13.75,2.3333333333333335
13.75,2.6666666666666665
13.75,3.0
13.75,3.3333333333333335
13.75,3.6666666666666665
13.75,4.0
13.75,4.333333333333333
13.75,8.333333333333334
13.75,8.666666666666666
13.75,9.0
13.75,9.333333333333334
13.75,9.666666666666666
13.75,10.0
14.166666666666666,2.3333333333333335
14.166666666666666,2.6666666666666665
14.166666666666666,3.0
14.166666666666666,3.3333333333333335
14.166666666666666,3.6666666666666665
14.166666666666666,4.0
14.166666666666666,4.333333333333333
14.166666666666666,4.666666666666667
14.166666666666666,8.0
14.166666666666666,8.333333333333334
14.166666666666666,8.666666666666666
14.166666666666666,9.0
14.166666666666666,9.333333333333334
14.166666666666666,9.666666666666666
14.166666666666666,10.0
14.583333333333334,2.3333333333333335
14.583333333333334,2.6666666666666665
14.583333333333334,3.0
14.583333333333334,3.3333333333333335
14.583333333333334,3.6666666666666665
14.583333333333334,4.0
14.583333333333334,4.333333333333333
14.583333333333334,4.666666666666667
14.583333333333334,5.0
14.583333333333334,7.666666666666667
14.583333333333334,8.0
14.583333333333334,8.333333333333334
14.583333333333334,8.666666666666666
14.583333333333334,9.0
14.583333333333334,9.333333333333334
14.583333333333334,9.666666666666666
14.583333333333334,10.0
15.0,2.3333333333333335
15.0,2.6666666666666665
15.0,3.0
15.0,3.3333333333333335
15.0,3.6666666666666665
15.0,4.0
15.0,4.333333333333333
15.0,4.666666666666667
15.0,5.0
15.0,5.333333333333333
15.0,7.333333333333333
15.0,7.666666666666667
15.0,8.0
15.0,8.333333333333334
15.0,8.666666666666666
15.0,9.0
15.0,9.333333333333334
15.0,9.666666666666666
15.0,10.0
