Lx,Lz
5.0,2.0
5.0,7.333333333333333
5.0,7.666666666666667
5.0,8.0
5.0,8.333333333333334
5.0,8.666666666666666
5.0,9.0
5.0,9.333333333333334
5.0,9.666666666666666
5.0,10.0
5.416666666666667,2.0
5.416666666666667,8.0
5.416666666666667,8.333333333333334
5.416666666666667,8.666666666666666
5.416666666666667,9.0
5.416666666666667,9.333333333333334
5.416666666666667,9.666666666666666
5.416666666666667,10.0
5.833333333333333,2.0
5.833333333333333,8.666666666666666
5.833333333333333,9.0
5.833333333333333,9.333333333333334
5.833333333333333,9.666666666666666
5.833333333333333,10.0
6.25,2.0
6.25,9.0
6.25,9.333333333333334
6.25,9.666666666666666
6.25,10.0
6.666666666666667,2.0
6.666666666666667,9.333333333333334
6.666666666666667,9.666666666666666
6.666666666666667,10.0
7.083333333333333,2.0
7.083333333333333,9.333333333333334
7.083333333333333,9.666666666666666
7.083333333333333,10.0
7.5,2.0
7.5,9.666666666666666
7.5,10.0
7.916666666666667,2.0
7.916666666666667,2.3333333333333335
7.916666666666667,10.0
8.333333333333334,2.0
8.333333333333334,2.3333333333333335
8.75,2.0
8.75,2.3333333333333335
9.166666666666666,2.0
9.166666666666666,2.3333333333333335
9.583333333333334,2.0
9.583333333333334,2.3333333333333335
10.0,2.0
10.0,2.3333333333333335
10.416666666666666,2.0
10.416666666666666,2.3333333333333335
10.833333333333334,2.0
10.833333333333334,2.3333333333333335
11.25,2.0
11.25,2.3333333333333335
11.25,2.6666666666666665
11.666666666666666,2.0
11.666666666666666,2.3333333333333335
11.666666666666666,2.6666666666666665
12.083333333333334,2.0
12.083333333333334,2.3333333333333335
12.083333333333334,2.6666666666666665
12.5,2.0
12.5,2.3333333333333335
12.5,2.6666666666666665
12.916666666666666,2.0
12.916666666666666,2.3333333333333335
12.916666666666666,2.6666666666666665
13.333333333333334,2.0
13.333333333333334,2.3333333333333335
13.333333333333334,2.6666666666666665
13.75,2.0
13.75,2.3333333333333335
13.75,2.6666666666666665
14.166666666666666,2.0
14.166666666666666,2.3333333333333335
14.166666666666666,2.6666666666666665
14.583333333333334,2.0
14.583333333333334,2.3333333333333335
14.583333333333334,2.6666666666666665
15.0,2.0
15.0,2.3333333333333335
15.0,2.6666666666666665
15.0,3.0
