Re,shear
500.0,5.175714005200155
499.2734271936588,5.17324956653191
497.8592136450445,5.168420747549274
496.4450000965267,5.163549258741738
495.03078654810605,5.158634618583672
493.6165729997832,5.153676341365798
492.2023594515589,5.148673937218632
490.78814590343376,5.143626912139812
489.3739323554085,5.138534768024384
487.95971880748374,5.133397002698228
486.5455052596602,5.128213109955704
485.13129171193856,5.122982579600173
483.7170781643194,5.117704897488997
482.3028646168034,5.112379545582144
480.8886510693912,5.107006001995242
479.47443752208346,5.1015837410563165
478.06022397488084,5.096112233367629
476.6460104277839,5.090590945871744
475.2317968807933,5.085019341922221
473.8175833339096,5.079396881359339
472.4033697871335,5.07372302059096
470.9891562404655,5.0679972126788035
469.57494269390617,5.062218907428995
468.1607291474561,5.05638755149001
466.74651560111585,5.0505025884545836
465.332302054886,5.044563458968499
463.918088508767,5.0385696008454115
462.5038749627595,5.0325204491871975
461.08966141686386,5.026415436511729
459.6754478710807,5.020253992886319
458.2612343254104,5.014035546068603
456.8470207798535,5.007759521653961
455.4328072344104,5.001425343229935
454.0185936890816,4.995032432538451
452.6043801438675,4.988580209644878
451.1901665987685,4.982068093115003
449.775953053785,4.975495500199829
448.36173950891737,4.968861847027898
446.94752596416595,4.962166548806071
445.5333124195311,4.955409020028431
444.11909887501315,4.948588674693039
442.7048853306124,4.941704926528187
441.2906717863291,4.934757189225971
439.8764582421635,4.927744876685699
438.4622446981159,4.920667403265343
437.04803115418656,4.913524184042204
435.6338176103756,4.906314635082565
434.21960406668325,4.899038173720076
432.8053905231097,4.891694218843728
431.39117697965503,4.884282191194639
429.9769634363194,4.876801513671556
428.562749893103,4.869251611646613
427.1485363500058,4.861631913288839
425.734322807028,4.853941849897784
424.3201092641695,4.8461808562453905
422.90589572143045,4.838348370927509
421.49168217881083,4.830443836723418
420.07746863631064,4.8224667009643305
418.6632550939298,4.814416415910385
417.24904155166837,4.806292439135729
415.8348280095263,4.798094233921923
414.42061446750347,4.789821269658082
413.0064009255998,4.781473022249962
411.5921873838152,4.773048974534397
410.17797384214964,4.764548616701871
408.76376030060294,4.755971446724048
407.349546759175,4.747316970787931
405.93533321786566,4.7385847037345545
404.52111967667486,4.729774169502957
403.10690613560246,4.720884901577499
401.6926925946483,4.711916443438829
400.27847905381225,4.702868349017512
398.86426551309415,4.69374018314932
397.45005197249395,4.684531522031655
396.03583843201153,4.675241953680092
394.6216248916468,4.665871078383889
393.20741135139957,4.656418508605145
391.79319781127117,4.646883869279641
391.4104706310587,4.6442893655699145
389.99625709107835,4.634649933215692
388.5820435512155,4.624927635649529
387.1678300114702,4.615122145263958
385.75361647184246,4.605233149498263
384.3394029323325,4.595260351254958
382.9251893929404,4.585203469306171
381.5109758536664,4.575062238687911
380.09676231451084,4.5648364110812345
