Re,shear
500.0,5.168245971313272
499.6560879709482,5.1670031508659715
498.24187443432663,5.161866542043726
496.82766089788544,5.156687808155216
495.4134473616259,5.151466458411175
493.99923382554937,5.146201997350202
492.5850202896571,5.1408939248509995
491.1708067539504,5.1355417361475
489.7565932184305,5.130144921847162
488.3423796830987,5.1247029679525635
486.9281661479563,5.1192153558861975
485.51395261300445,5.113681562519184
484.0997390782445,5.108101060203434
482.68552554367767,5.102473316807535
481.2713120093052,5.096797795756628
479.8570984751283,5.091073956076693
478.4428849411481,5.085301252443084
477.02867140736595,5.0794791347629005
475.61445787378375,5.073607048852981
474.9685118306803,5.070908183808504
473.5542982973896,5.064962309238201
472.1400847643009,5.0589650889154445
470.7258712314154,5.0529159548258615
469.3116576987342,5.046814335029664
467.8974441662585,5.040659653746399
466.48323063398925,5.034451331446245
465.0690171019276,5.028188784945852
463.6548035700746,5.021871427511726
462.24059003843126,5.015498668968165
460.82637650699866,5.00906991581268
459.4121629757778,5.002584571337407
457.99794944476963,4.996042035757416
456.5837359139751,4.9894417063451115
455.16952238339513,4.982782977573336
453.75530885303067,4.976065241263175
452.3410953228826,4.969287886741727
450.9268817929518,4.962450301005422
449.5126682632391,4.955551868891861
448.0984547337453,4.948591973259393
446.68424120447116,4.941569995174507
445.27002767541745,4.934485314107438
443.855814146585,4.9273373081362
442.44160061797436,4.9201253541586105
441.0273870895863,4.9128488281132405
439.61317356142143,4.9055071052088834
438.19896003348043,4.898099560162691
436.78474650576385,4.890625567447104
435.37053297827225,4.88308450154611
433.9563194510062,4.87547573722038
432.5421059239662,4.867798649780974
431.12789239715266,4.860052615373019
429.7136788705661,4.852237011268298
428.29946534420696,4.844351216166604
426.8852518180756,4.836394610507094
425.47103829217235,4.828366576788181
424.0568247664976,4.820266499897163
422.6426112410516,4.81209376744847
421.2283977158347,4.803847770131334
419.8141841908472,4.795527902066642
418.39997066608925,4.787133561171798
416.9857571415611,4.778664149535342
415.57154361726305,4.770119073799304
414.1573300931952,4.761497745550311
412.74311656935765,4.752799581718872
411.3289030457507,4.744024004985879
409.9146895223744,4.735170444197901
408.5004759992289,4.7262383347881345
407.0862624763144,4.717227119205949
405.67204895363096,4.708136247351139
404.2578354311787,4.698965177015763
402.8436219089578,4.689713374330937
401.42940838696836,4.680380314218292
400.01519486521056,4.670965480846488
398.60098134368457,4.661468368091925
397.1867678223906,4.651888480001866
395.77255430132885,4.642225331260975
394.3583407804996,4.632478447659265
392.9441272599031,4.622647366561368
391.5299137395398,4.612731637376296
390.11570021941,4.602730822026196
388.70148669951413,4.5926444954142145
387.2872731798528,4.582472245889616
385.8730596604265,4.572213675709515
384.458846141236,4.561868401496747
383.044632622282,4.55143605469116
381.63041910356543,4.5409162819959015
380.21620558508727,4.530308745814339
378.8019920668486,4.5196131246794025
377.38777854885063,4.508829113671876
375.9735650310948,4.4979564248275485
374.5593515135826,4.486994787532183
373.1451379963158,4.475943948901522
371.7309244792962,4.464803674146874
370.316710962526,4.453573746251495
368.9024974460074,4.442253968981882
367.4882839297429,4.430844163187379
366.0740704137354,4.419344169759246
364.6598568979878,4.407753849232833
363.24564338250343,4.3960730820323946
361.83142986728586,4.384301768690902
360.4172163523389,4.372439830043888
359.0030028376669,4.360487207395836
357.5887893232743,4.348443862657827
356.174575809166,4.336309778455755
354.76036229534736,4.324084958207134
353.346148781824,4.311769426166525
351.9319352686021,4.299363227437647
350.5177217556882,4.286866427952086
349.1035082430894,4.274279114413144
347.68929473081306,4.261601394205249
346.27508121886734,4.248833395266864
344.8608677072607,4.23597526592811
343.4466541960023,4.223027174712089
342.03244068510185,4.209989310100098
340.6182271745696,4.196861880260103
339.2040136644165,4.183645112741122
337.7898001546541,4.170339254130289
336.3755866452946,4.156944569677567
334.9613731363511,4.1434613428859155
333.5471596278371,4.129889875069564
332.1329461197671,4.116230484881899
330.71873261215626,4.102483507814095
329.3045191050205,4.088649295667187
327.8903055983767,4.074728215999545
326.4760920922424,4.06072065155242
325.06187858663617,4.046626999656322
323.6476650815773,4.032447671622099
322.23345157708616,4.01818309211933
320.81923807318384,4.0038336985466625
319.40502456989253,3.989399940398128
317.9908110672353,3.974882278629636
316.5765975652362,3.9602811850311164
315.16238406392034,3.945597141609071
313.74817056331375,3.930830639985497
312.33395706344345,3.915982180818765
310.9197435643376,3.9010522732532102
309.50553006602524,3.886041434403549
308.09131656853657,3.870950188881659
306.6771030719027,3.8557790683727466
305.2628895761559,3.840528611268832
303.8486760813293,3.8251993623672877
302.43446258745723,3.809791872643143
301.0202490945749,3.794306699103952
299.6060356027186,3.7787444047359013
298.1918221119254,3.7631055585506634
296.77760862223346,3.747390735743147
295.3633951336818,3.7316005179691834
293.9491816463104,3.7157354937544547
292.5349681601599,3.6997962590439823
291.12075467527177,3.6837834179040114
289.70654119168813,3.6676975833860017
288.2923277094518,3.651539378564932
286.87811422860614,3.6353094377615154
285.463900749195,3.6190084079610285
284.0496872712625,3.6026369504383493
282.63547379485306,3.586195742600743
281.2212603200113,3.569685480059242
279.80704684678176,3.5531068789381552
278.3928333752088,3.5364606784327575
276.9786199053365,3.519747643624262
275.56440643720845,3.50296856856005
274.1501929708675,3.486124279605944
272.73597950635576,3.4692156390763818
271.321766043714,3.4522435491460803
269.9075525829816,3.4352089560454937
268.49333912419655,3.418112854539113
267.07912566739464,3.400956292683512
265.6649122126096,3.3837403768586616
264.2506987598725,3.366466277062087
262.8364853092116,3.3491352324513404
261.42227186065196,3.331748557115303
260.00805841421493,3.3143076460496594
258.593844969918,3.296813981305576
257.1796315277742,3.2792691382739365
255.76541808779172,3.261674792060599
254.35120464997377,3.2440327239001245
252.93699121431783,3.2263448275468867
251.52277778081543,3.2086131155739466
250.10856434945174,3.1908397255015557
248.69435092020518,3.1730269256668358
247.28013749304708,3.155177120738263
