direction,continuation_step,Re,period,norm,shear,power,raw_state_path,x0_state_path
lower_Re_attempt,1,341.9309323949901,19.80348196589197,0.33415402555967694,2.2093692723269966,2.2093692723269966,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_lower/restartable_po_branch/states/raw_lower_Re_attempt_contstep0001_Re341.93093239_T19.80348197.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_lower/restartable_po_branch/states/x0_lower_Re_attempt_contstep0001_Re341.93093239_T19.80348197.asc
lower_Re_attempt,2,341.9517964634048,19.803879557263386,0.33415733249335894,2.209423337511219,2.209423337511219,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_lower/restartable_po_branch/states/raw_lower_Re_attempt_contstep0002_Re341.95179646_T19.80387956.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_lower/restartable_po_branch/states/x0_lower_Re_attempt_contstep0002_Re341.95179646_T19.80387956.asc
lower_Re_attempt,3,341.9825774843665,19.804466134143716,0.33416222976623705,2.2095021005688897,2.2095021005688897,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_lower/restartable_po_branch/states/raw_lower_Re_attempt_contstep0003_Re341.98257748_T19.80446613.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_lower/restartable_po_branch/states/x0_lower_Re_attempt_contstep0003_Re341.98257748_T19.80446613.asc
lower_Re_attempt,4,342.02798910940993,19.805331530152568,0.3341694916684313,2.209616306159485,2.209616306159485,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_lower/restartable_po_branch/states/raw_lower_Re_attempt_contstep0004_Re342.02798911_T19.80533153.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_lower/restartable_po_branch/states/x0_lower_Re_attempt_contstep0004_Re342.02798911_T19.80533153.asc
lower_Re_attempt,5,342.0949854475856,19.806608285523318,0.3341802763872509,2.209780944592165,2.209780944592165,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_lower/restartable_po_branch/states/raw_lower_Re_attempt_contstep0005_Re342.09498545_T19.80660829.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_lower/restartable_po_branch/states/x0_lower_Re_attempt_contstep0005_Re342.09498545_T19.80660829.asc
lower_Re_attempt,6,342.1938259829333,19.80849195529738,0.3341963188244228,2.2100167013633536,2.2100167013633536,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_lower/restartable_po_branch/states/raw_lower_Re_attempt_contstep0006_Re342.19382598_T19.80849196.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_lower/restartable_po_branch/states/x0_lower_Re_attempt_contstep0006_Re342.19382598_T19.80849196.asc
lower_Re_attempt,7,342.33964666054044,19.811271081163234,0.33422021808652413,2.210351913869647,2.210351913869647,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_lower/restartable_po_branch/states/raw_lower_Re_attempt_contstep0007_Re342.33964666_T19.81127108.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_lower/restartable_po_branch/states/x0_lower_Re_attempt_contstep0007_Re342.33964666_T19.81127108.asc
lower_Re_attempt,8,342.5547777294392,19.81537137965415,0.3342558622886328,2.2108252569103106,2.2108252569103106,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_lower/restartable_po_branch/states/raw_lower_Re_attempt_contstep0008_Re342.55477773_T19.81537138.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_lower/restartable_po_branch/states/x0_lower_Re_attempt_contstep0008_Re342.55477773_T19.81537138.asc
lower_Re_attempt,9,342.86698669382105,19.821322481835534,0.3343081789735994,2.211479652415043,2.211479652415043,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_lower/restartable_po_branch/states/raw_lower_Re_attempt_contstep0009_Re342.86698669_T19.82132248.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_lower/restartable_po_branch/states/x0_lower_Re_attempt_contstep0009_Re342.86698669_T19.82132248.asc
lower_Re_attempt,10,343.32007995420935,19.829960072520507,0.33438494266545055,2.212381818208251,2.212381818208251,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_lower/restartable_po_branch/states/raw_lower_Re_attempt_contstep0010_Re343.32007995_T19.82996007.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_lower/restartable_po_branch/states/x0_lower_Re_attempt_contstep0010_Re343.32007995_T19.82996007.asc
