Re,shear
500.0,3.8546466548517913
499.24821005102586,3.85510698964397
497.8339964930622,3.855967737676506
496.41978293516246,3.856821635162352
495.0055693773279,3.8576686142422294
493.59135581955985,3.8585086080770954
492.17714226185973,3.859341550916932
490.7629287042289,3.8601673781721613
489.3487151466688,3.8609860264882783
487.9345015891809,3.861797433824075
486.5202880317667,3.8626015395329856
485.10607447442777,3.8633982844481287
483.6918609171657,3.8641876109712507
482.2776473599821,3.8649694631658518
480.8634338028786,3.865743787347293
479.44922024585725,3.8665105301600464
479.21747542088286,3.86663544819153
477.80326186395865,3.867393304710402
476.3890483071201,3.8681434740738405
474.97483475036904,3.868885910571509
473.5606211937074,3.8696205708279336
472.1464076371371,3.8703474139307477
470.73219408066007,3.8710664015647644
469.3179805242784,3.8717774987880205
467.9037669679946,3.8724806718286717
467.2717846711018,3.8727923345551343
465.8575711149624,3.873483991048941
464.44335755892587,3.8741676569449495
463.0291440029944,3.8748433107164733
461.6149304471705,3.8755109344638248
460.2007168914564,3.876170514104075
458.7865033358547,3.87682203956998
457.3722897803679,3.8774655050186517
455.95807622499865,3.878100909050659
454.54386266974967,3.8787282549401216
453.1296491146237,3.8793475508761426
451.7154355596236,3.8799588102166984
450.3012220047523,3.8805620517551254
448.8870084500128,3.881157300000615
447.47279489540824,3.881744585472963
446.0585813409418,3.8823239450123967
444.64436778661684,3.8828954221061656
443.23015423243663,3.8834590672316676
441.81594067840473,3.884014938218308
440.4017271245247,3.884563100628221
438.98751357080033,3.8851036281578617
437.57330001723534,3.8856366030610388
436.1590864638338,3.8861621165951776
434.7448729105996,3.8866802694922287
433.3306593575371,3.887191172455327
431.91644580465055,3.887694946683616
430.50223225194446,3.888191724426237
429.0880186994234,3.8886816495680385
427.67380514709214,3.889164878248601
426.2595915949557,3.8896415795170673
424.845378043019,3.890111936024617
423.4311644912875,3.890576144758428
422.0169509397666,3.891034417817994
420.6027373884619,3.8914869832380945
419.18852383737925,3.891934085862513
417.7743102865247,3.892375990652165
416.36009673590564,3.892812975010107
415.76038105701116,3.8929968677547926
414.3461675067361,3.8934273710298095
412.93195395671165,3.893853721436018
411.5177404069449,3.8942762726488507
410.10352685744317,3.8946954021933315
408.6893133082142,3.8951115169915034
407.2750997592659,3.8955250382701276
405.8608862106067,3.8959364276562027
404.446672662245,3.8963461726439848
403.03245911419,3.896754792358901
401.6182455664509,3.8971628394362137
400.2040320190376,3.897570902026753
398.7898184719601,3.897979605938824
397.3756049252291,3.8983896169269707
395.96139137885564,3.8988016431390147
394.54717783285133,3.8992164377333007
393.1329642872282,3.8996348016794853
391.71875074199903,3.900057586757332
390.30453719717696,3.900485698768507
388.8903236527759,3.9009201009780017
387.4761101088105,3.9013618178033744
386.0618965652959,3.9018119387698817
384.6476830222483,3.9022716227527554
383.2334694796845,3.902742102527798
381.8192559376223,3.903224689652844
380.4050423960803,3.903720779704536
378.9908288550783,3.904231857895307
377.576615314637,3.904759505095754
376.1624017747784,3.905305404289133
374.74818823552556,3.905871347482973
373.33397469690306,3.906459243103146
371.9197611589368,3.9070711238921447
370.5055476216543,3.907709155330335
369.09133408508467,3.908375644592909
367.67712054925886,3.9090730500451896
366.26290701420976,3.9098039912672
364.8486934799723,3.910571259579064
363.43447994658374,3.9113778290118995
362.02026641408366,3.9122268676350127
360.6060528825143,3.9131217490981687
359.19183935192075,3.91406606418151
357.77762582235107,3.91506363205313
356.3634122938566,3.9161185108085697
354.94919876649215,3.917235006696948
353.5349852403162,3.9184176812082514
352.12077171539113,3.919671354883957
350.7065581917835,3.9210011062918024
349.292344669564,3.922412264034233
347.87813114880777,3.9239103888871387
346.4639176296115,3.925501242307906
345.9691254446768,3.926080822518843
344.5549119276793,3.927806238269237
343.140698412427,3.929638367464881
341.72648489901127,3.9315831025550216
340.3122713875247,3.9336460604782824
338.89805787805903,3.9358323245199354
337.48384437070195,3.9381460864571087
336.0696308655325,3.940590156000309
334.65541736261423,3.943165295851516
333.24120386198655,3.945869331744694
331.826990363652,3.948695979844826
330.41277686756007,3.9516333334522633
328.99856337358665,3.9546619655267365
327.5843498815093,3.9577526468985162
326.17013639097996,3.960863771631001
324.75592290149945,3.9639387418737577
323.3417094124009,3.966903803374126
321.92749592285344,3.9696671069310714
320.5132824318983,3.972119987364848
319.09906893852633,3.9741413908303085
317.6848554417924,3.9756058134969687
